"","age","age2","female","clase","p6210","relab","p6210s1","college","cotPension","cuentaPropia","estrato1","fex_c","formal","fweight","hoursWorkUsual","inglabo","ingtot","impa","isa","maxEducLevel","mes","microEmpresa","oficio","p6050","p6426","y_ingLab_m","y_ingLab_m_ha","y_salarySec_m","y_salary_m_hu","y_total_m","y_total_m_ha"
"13457",47,2209,1,1,4,1,7,0,1,0,2,215.431144236885,1,215,48,979453,979453,979453,0,5,10,0,94,2,21,979453,4761.22998046875,NA,3797.7041015625,979453,4761.22998046875
"13458",62,3844,1,1,6,1,3,0,3,0,3,229.64388575148,1,230,50,3583333.33333333,3963033.33333333,3583333.33333333,0,7,10,0,50,1,504,3583333.25,16722.22265625,NA,10266.6669921875,3583333.25,16722.22265625
"13459",49,2401,0,1,6,4,7,0,1,1,3,237.449671681848,1,237,48,4e+06,4e+06,4e+06,0,7,10,0,13,1,110,NA,NA,NA,NA,4e+06,19444.4453125
"13460",55,3025,1,1,5,1,11,1,1,0,3,218.029268611664,1,218,48,1230711,1580711,1230711,0,6,10,0,45,1,156,1210711,5885.40087890625,NA,4861.111328125,1210711,5885.40087890625
"13461",20,400,1,1,4,1,9,0,2,0,3,218.029268611664,0,218,35,781242,911449,781242,0,5,10,0,32,3,5,781242,5208.27978515625,NA,5208.27978515625,781242,5208.27978515625
"13462",58,3364,0,1,6,4,2,0,2,1,3,218.029268611664,0,218,48,3e+05,3e+05,3e+05,0,7,10,1,95,2,36,NA,NA,NA,NA,3e+05,1458.33337402344
"13463",53,2809,1,1,6,1,5,0,1,0,3,235.271957440137,1,235,55,3799666.66666667,4799666.66666667,3799666.66666667,0,7,10,0,42,1,114,3799666.75,16119.7978515625,NA,14848.484375,3799666.75,16119.7978515625
"13464",23,529,0,1,6,4,2,0,2,1,3,235.271957440137,0,235,12,120000,120000,120000,0,7,10,1,13,3,1,NA,NA,NA,NA,120000,2333.33325195312
"13465",28,784,1,1,5,1,11,1,1,0,3,292.809411313105,1,293,48,995244.666666667,995244.666666667,995244.666666667,0,6,10,0,53,1,24,995244.6875,4837.9951171875,NA,3797.7041015625,995244.6875,4837.9951171875
"13466",41,1681,0,1,6,4,2,0,2,1,3,232.737021196809,0,233,40,1200000,1200000,1200000,0,7,10,1,57,1,60,NA,NA,NA,NA,1200000,7000
"13467",38,1444,1,1,6,4,5,0,1,1,3,232.737021196809,1,233,25,1500000,1500000,1500000,0,7,10,0,7,2,8,NA,NA,NA,NA,1500000,14000
"13468",50,2500,0,1,6,1,5,0,1,0,3,223.338468430419,1,223,60,0,1156544,0,0,7,10,0,39,1,216,NA,NA,NA,NA,NA,NA
"13469",32,1024,0,1,6,1,2,0,1,0,3,237.449671681848,1,237,70,1800000,1800000,1800000,0,7,10,0,3,1,4,1800000,6000,NA,6000,1800000,6000
"13470",31,961,1,1,6,4,5,0,2,1,3,243.665648185634,0,244,27,0,1800000,0,0,7,10,1,11,1,5,NA,NA,NA,NA,NA,NA
"13471",49,2401,0,1,5,4,11,1,2,1,3,215.431144236885,0,215,60,7e+05,2200000,7e+05,0,6,10,1,21,1,36,NA,NA,NA,NA,7e+05,2722.22216796875
"13472",48,2304,1,1,5,1,11,1,1,0,3,215.431144236885,1,215,36,1145333.33333333,1145333.33333333,1145333.33333333,0,6,10,0,39,2,240,1145333.375,7423.45703125,NA,6481.4814453125,1145333.375,7423.45703125
"13473",46,2116,0,1,6,1,6,0,1,0,3,368.010340627637,1,368,40,3250000,3250000,3250000,0,7,10,0,2,1,60,3250000,18958.333984375,NA,17500,3250000,18958.333984375
"13474",61,3721,0,1,6,4,4,0,2,1,3,281.395812028481,0,281,40,1e+06,1e+06,1e+06,0,7,10,1,98,1,240,NA,NA,NA,NA,1e+06,5833.33349609375
"13475",58,3364,1,1,6,1,4,0,3,0,3,281.395812028481,1,281,48,1063211,1750703,1063211,0,7,10,0,39,2,132,1063211,5168.38671875,NA,4375,1063211,5168.38671875
"13476",37,1369,0,1,5,1,11,1,1,0,3,331.132842456118,1,331,70,1706000,1706000,1706000,0,6,10,0,98,1,36,1706000,5686.66650390625,NA,5000,1706000,5686.66650390625
"13477",44,1936,1,1,3,1,5,0,1,0,1,214.002608277616,1,214,78,1193333.33333333,1193333.33333333,1193333.33333333,0,4,10,1,58,1,30,1193333.375,3569.80078125,NA,2662.39306640625,1193333.375,3569.80078125
"13478",41,1681,0,1,3,4,5,0,1,1,1,214.002608277616,1,214,54,1e+06,1e+06,1e+06,0,4,10,1,95,9,1,NA,NA,NA,NA,1e+06,4320.98779296875
"13479",37,1369,0,1,3,4,3,0,2,1,1,214.002608277616,0,214,90,0,3e+05,0,0,3,10,1,45,1,2,NA,NA,NA,NA,NA,NA
"13480",41,1681,1,1,3,6,2,0,2,0,1,214.002608277616,0,214,14,NA,0,NA,0,3,10,1,45,2,2,NA,NA,NA,NA,NA,NA
"13481",28,784,0,1,6,1,2,0,1,0,3,200.133810361656,1,200,48,0,2685000,0,0,7,10,0,3,1,4,NA,NA,NA,NA,NA,NA
"13482",19,361,1,1,6,1,1,0,1,0,3,200.133810361656,1,200,60,869453,1019453,869453,0,7,10,0,3,5,6,869453,3381.2060546875,NA,3038.16333007812,869453,3381.2060546875
"13483",36,1296,0,1,3,1,5,0,2,0,1,210.040812549974,0,210,48,869453,869453,869453,0,4,10,0,39,3,36,869453,4226.5078125,NA,3797.7041015625,869453,4226.5078125
"13484",31,961,1,1,5,1,11,1,1,0,1,210.040812549974,1,210,48,984877.666666667,984877.666666667,984877.666666667,0,6,10,0,38,3,12,984877.6875,4787.60009765625,NA,3888.88891601562,984877.6875,4787.60009765625
"13485",45,2025,0,1,6,2,8,0,1,0,3,250.984610010679,1,251,40,6250000,7450000,6250000,0,7,10,0,2,1,264,6249999.5,36458.33203125,NA,29166.666015625,6249999.5,36458.33203125
"13486",35,1225,0,1,6,1,6,0,1,0,1,232.737021196809,1,233,48,2850000,3025000,2850000,0,7,10,0,19,1,20,2850000,13854.1669921875,NA,13125,2850000,13854.1669921875
"13487",34,1156,1,1,6,1,6,0,1,0,1,232.737021196809,1,233,42,2266666.66666667,2266666.66666667,2266666.66666667,0,7,10,0,7,2,28,2266666.75,12592.5927734375,NA,11666.6669921875,2266666.75,12592.5927734375
"13488",55,3025,0,1,6,5,7,0,1,0,5,232.051031045818,1,232,10,1.2e+07,20333333.3333333,1.2e+07,0,7,10,0,21,1,8,NA,NA,NA,NA,1.2e+07,280000
"13489",56,3136,0,1,6,1,5,0,1,0,5,235.292708536096,1,235,40,14200000,16400000,14200000,0,7,10,0,21,1,108,14200000,82833.3359375,NA,82833.3359375,14200000,82833.3359375
"13490",57,3249,1,1,6,1,4,0,2,0,5,235.292708536096,0,235,40,9e+05,9e+05,9e+05,0,7,10,0,21,2,60,9e+05,5250,NA,5250,9e+05,5250
"13491",26,676,0,1,6,1,7,0,1,0,5,235.292708536096,1,235,40,2708333.33333333,2708333.33333333,2708333.33333333,0,7,10,0,12,3,42,2708333.25,15798.6103515625,NA,14583.3330078125,2708333.25,15798.6103515625
"13492",41,1681,1,1,6,4,5,0,1,1,3,233.363227108217,1,233,48,2800000,2800000,2800000,0,7,10,0,19,3,10,NA,NA,NA,NA,2800000,13611.111328125
"13493",49,2401,1,1,6,1,4,0,1,0,3,249.314470970249,1,249,42,2113333.33333333,2113333.33333333,2113333.33333333,0,7,10,0,59,1,60,2113333.25,11740.740234375,NA,11111.111328125,2113333.25,11740.740234375
"13494",38,1444,1,1,5,1,11,1,1,0,3,278.490686772945,1,278,48,927786.333333333,927786.333333333,927786.333333333,0,6,10,0,43,1,48,927786.3125,4510.072265625,NA,3797.7041015625,927786.3125,4510.072265625
"13495",66,4356,0,1,6,1,1,0,2,0,3,276.009925759864,0,276,48,1787500,3862500,1787500,0,7,10,0,21,1,24,1787500,6319.4443359375,NA,8020.83349609375,1787500,6319.4443359375
"13496",37,1369,1,1,6,1,5,0,1,0,3,276.009925759864,1,276,30,2708333.33333333,2958333.33333333,2708333.33333333,0,7,10,0,45,3,48,2708333.25,12638.888671875,NA,19444.4453125,2708333.25,12638.888671875
"13497",67,4489,1,1,6,7,6,0,3,0,3,276.009925759864,1,276,40,NA,4400000,NA,0,7,10,0,33,2,96,NA,NA,NA,NA,NA,NA
"13498",41,1681,1,1,3,4,5,0,2,1,1,322.051485084675,0,322,60,0,50000,0,0,4,10,1,41,1,265,NA,NA,NA,NA,NA,NA
"13499",20,400,0,1,5,1,11,1,1,0,1,322.051485084675,1,322,48,988211,988211,988211,0,6,10,0,45,3,4,988211,4803.8037109375,NA,4375,988211,4803.8037109375
"13500",47,2209,0,1,6,1,3,0,1,0,1,230.932188614919,1,231,48,1093211,1093211,1093211,0,7,10,0,97,1,120,1093211,5314.22021484375,NA,4375,1093211,5314.22021484375
"13501",49,2401,1,1,4,1,7,0,1,0,1,230.932188614919,1,231,48,964556.5,964556.5,964556.5,0,5,10,0,45,2,120,964556.5,4688.81640625,NA,3797.7041015625,964556.5,4688.81640625
"13502",25,625,0,1,6,4,4,0,2,1,1,230.932188614919,0,231,40,7e+05,7e+05,7e+05,0,7,10,1,18,3,36,NA,NA,NA,NA,7e+05,4083.33325195312
"13503",57,3249,0,1,6,4,4,0,2,1,3,264.955748444113,0,265,48,9e+05,9e+05,9e+05,0,7,10,1,3,1,344,NA,NA,NA,NA,9e+05,4375
"13504",56,3136,1,1,6,1,7,0,1,0,5,227.839053169591,1,228,40,0,1975000,0,0,7,10,0,13,1,9,NA,NA,NA,NA,NA,NA
"13505",31,961,0,1,6,1,7,0,1,0,5,227.839053169591,1,228,40,0,610000,0,0,7,10,0,13,3,9,NA,NA,NA,NA,NA,NA
"13506",24,576,0,1,6,5,5,0,2,0,5,227.839053169591,0,228,40,1800000,1800000,1800000,0,7,10,1,61,3,36,NA,NA,NA,NA,1800000,10500
"13507",47,2209,0,1,3,1,5,0,1,0,1,195.421159876617,1,195,48,968119.666666667,968119.666666667,968119.666666667,0,4,10,0,72,1,36,968119.6875,4706.13720703125,NA,3797.7041015625,968119.6875,4706.13720703125
"13508",46,2116,1,1,5,1,11,1,1,0,1,195.421159876617,1,195,56,869453,869453,869453,0,6,10,0,77,2,1,869453,3622.72094726562,NA,3255.17504882812,869453,3622.72094726562
"13509",45,2025,0,1,6,1,7,0,1,0,5,175.067231917713,1,175,55,21083333.3333333,21125000,21083333.3333333,0,7,10,0,11,1,84,21083334,89444.4453125,NA,80606.0625,21083334,89444.4453125
"13510",30,900,0,1,6,4,5,0,2,1,5,175.067231917713,0,175,50,2e+06,2e+06,2e+06,0,7,10,1,41,3,9,NA,NA,NA,NA,2e+06,9333.3330078125
"13511",51,2601,1,1,6,5,3,0,2,0,5,175.067231917713,0,175,20,3e+06,3e+06,2e+06,1e+06,7,10,1,21,2,216,NA,NA,1e+06,NA,2e+06,23333.333984375
"13512",35,1225,1,1,5,3,11,1,1,0,5,175.067231917713,1,175,48,975833.333333333,1973833.33333333,975833.333333333,0,6,10,1,54,6,48,975833.3125,4743.63427734375,NA,4131.9443359375,975833.3125,4743.63427734375
"13513",48,2304,0,1,4,1,6,0,2,0,1,203.073981288791,0,203,78,720000,720000,720000,0,5,10,0,83,1,6,720000,2153.84619140625,NA,2153.84619140625,720000,2153.84619140625
"13514",29,841,0,1,6,1,0,0,1,0,1,203.073981288791,1,203,48,0,932753,0,0,7,10,0,3,3,36,NA,NA,NA,NA,NA,NA
"13515",26,676,1,1,6,1,3,0,1,0,1,203.073981288791,1,203,48,1453211,1453211,1453211,0,7,10,0,21,3,90,1453211,7064.22021484375,NA,6125,1453211,7064.22021484375
"13516",42,1764,1,1,6,1,2,0,2,0,3,215.431144236885,0,215,48,1200000,1200000,1200000,0,7,10,0,57,2,3,1200000,5833.33349609375,NA,5833.33349609375,1200000,5833.33349609375
"13517",35,1225,0,1,6,1,5,0,1,0,3,215.431144236885,1,215,48,2166666.66666667,2166666.66666667,2166666.66666667,0,7,10,0,8,1,42,2166666.75,10532.408203125,NA,9722.22265625,2166666.75,10532.408203125
"13518",50,2500,0,1,6,1,5,0,1,0,2,280.141809711265,1,280,48,1616666.66666667,1616666.66666667,1616666.66666667,0,7,10,0,39,1,276,1616666.625,7858.7958984375,NA,7291.66650390625,1616666.625,7858.7958984375
"13519",26,676,0,1,6,1,1,0,1,0,2,280.141809711265,1,280,48,1e+06,1e+06,1e+06,0,7,10,0,38,3,2,1e+06,4861.111328125,NA,4861.111328125,1e+06,4861.111328125
"13520",28,784,0,1,6,1,2,0,1,0,2,280.141809711265,1,280,60,1647666.66666667,1647666.66666667,1647666.66666667,0,7,10,0,45,3,30,1647666.625,6407.59228515625,NA,5833.33349609375,1647666.625,6407.59228515625
"13521",45,2025,0,1,3,1,5,0,1,0,2,389.508694994892,1,390,50,4096000,4096000,4096000,0,4,10,0,95,1,9,4096000,19114.666015625,NA,18666.666015625,4096000,19114.666015625
"13522",41,1681,1,1,3,3,5,0,1,0,2,389.508694994892,1,390,40,1255244.66666667,1700244.66666667,1055244.66666667,2e+05,4,10,1,54,2,24,1255244.625,6101.8837890625,2e+05,4557.2451171875,1255244.625,6101.8837890625
"13523",57,3249,1,1,5,3,11,1,2,0,2,216.558295616903,0,217,48,866666.666666667,866666.666666667,866666.666666667,0,6,10,1,54,3,48,866666.6875,4212.962890625,NA,3888.88891601562,866666.6875,4212.962890625
"13524",53,2809,0,1,4,1,6,0,2,0,2,216.558295616903,0,217,48,1e+06,1e+06,1e+06,0,5,10,1,87,9,24,1e+06,4861.111328125,NA,4861.111328125,1e+06,4861.111328125
"13525",43,1849,0,1,5,4,11,1,1,1,2,195.421159876617,1,195,40,8e+05,8e+05,8e+05,0,6,10,1,98,1,8,NA,NA,NA,NA,8e+05,4666.66650390625
"13526",39,1521,1,1,6,4,6,0,1,1,2,195.421159876617,1,195,50,3e+06,3e+06,3e+06,0,7,10,0,13,2,9,NA,NA,NA,NA,3e+06,14000
"13527",49,2401,1,1,6,1,7,0,2,0,2,272.107897247475,0,272,24,0,1780211,0,0,7,10,1,45,5,0,NA,NA,NA,NA,NA,NA
"13528",36,1296,1,1,6,1,4,0,2,0,2,195.421159876617,0,195,75,7e+05,7e+05,7e+05,0,7,10,1,53,2,18,7e+05,2177.77783203125,NA,2177.77783203125,7e+05,2177.77783203125
"13529",38,1444,0,1,5,1,11,1,2,0,2,195.421159876617,0,195,48,1e+06,1e+06,1e+06,0,6,10,1,87,1,4,1e+06,4861.111328125,NA,4861.111328125,1e+06,4861.111328125
"13530",45,2025,0,1,3,1,5,0,1,0,2,247.377325408799,1,247,66,3250000,3950000,3250000,0,4,10,0,21,1,120,3250000,11489.8994140625,NA,10606.060546875,3250000,11489.8994140625
"13531",24,576,1,1,5,1,11,1,1,0,2,247.377325408799,1,247,42,1013333.33333333,1080000,1013333.33333333,0,6,10,0,59,3,18,1013333.3125,5629.62939453125,NA,5000,1013333.3125,5629.62939453125
"13532",21,441,1,1,6,1,1,0,1,0,2,247.377325408799,1,247,52,869453,869453,869453,0,7,10,0,59,3,2,869453,3901.3916015625,NA,3505.57299804688,869453,3901.3916015625
"13533",36,1296,1,1,5,6,11,1,2,0,2,281.88078432428,0,282,20,NA,0,NA,0,6,10,1,45,2,120,NA,NA,NA,NA,NA,NA
"13534",37,1369,0,1,4,4,7,0,2,1,2,281.88078432428,0,282,35,780000,1780000,780000,0,5,10,1,41,1,24,NA,NA,NA,NA,780000,5200
"13535",54,2916,1,1,4,4,9,0,2,1,2,260.243097959074,0,260,40,770000,770000,720000,50000,5,10,1,55,2,6,NA,NA,50000,NA,720000,2896.5517578125
"13536",28,784,0,1,5,1,10,1,1,0,2,342.01903240945,1,342,56,2497000,2497000,2497000,0,6,10,0,95,1,24,2462000,10258.3330078125,NA,10000,2462000,10258.3330078125
"13537",35,1225,0,1,5,4,11,1,2,1,2,215.431144236885,0,215,48,2e+06,2e+06,2e+06,0,6,10,1,83,1,60,NA,NA,NA,NA,2e+06,9722.22265625
"13538",48,2304,1,1,5,1,10,1,2,0,2,232.737021196809,0,233,60,5e+05,5e+05,5e+05,0,6,10,1,45,2,8,5e+05,1944.44445800781,NA,1944.44445800781,5e+05,1944.44445800781
"13539",39,1521,0,1,4,5,9,0,2,0,2,232.737021196809,0,233,60,1e+06,1e+06,1e+06,0,5,10,1,51,1,8,NA,NA,NA,NA,1e+06,3888.88891601562
"13540",18,324,1,1,5,6,11,1,2,0,2,190.708509391578,0,191,32,NA,0,NA,0,6,10,1,45,3,36,NA,NA,NA,NA,NA,NA
"13541",31,961,1,1,5,1,11,1,1,0,2,190.708509391578,1,191,60,1063211,1063211,1063211,0,6,10,0,58,3,24,1063211,4134.70947265625,NA,3500,1063211,4134.70947265625
"13542",25,625,0,1,5,6,11,1,2,0,2,190.708509391578,0,191,32,NA,0,NA,0,6,10,1,45,3,24,NA,NA,NA,NA,NA,NA
"13543",50,2500,1,1,4,4,9,0,2,1,2,190.708509391578,0,191,35,150000,150000,150000,0,5,10,1,41,1,36,NA,NA,NA,NA,150000,1000
"13544",18,324,1,1,5,4,11,1,2,1,2,178.157719952185,0,178,35,50000,466666.666666667,50000,0,6,10,1,57,3,1,NA,NA,NA,NA,50000,333.333343505859
"13545",59,3481,0,1,5,1,11,1,2,0,2,264.955748444113,0,265,35,1e+06,1e+06,1e+06,0,6,10,1,45,1,120,1e+06,6666.66650390625,NA,6666.66650390625,1e+06,6666.66650390625
"13546",61,3721,0,1,1,1,0,0,2,0,2,299.185070879924,0,299,48,869453,869453,869453,0,1,10,0,95,1,8,869453,4226.5078125,NA,3797.7041015625,869453,4226.5078125
"13547",55,3025,1,1,4,1,6,0,2,0,2,299.185070879924,0,299,54,1100000,1100000,1100000,0,5,10,0,55,2,10,1100000,4753.08642578125,NA,4753.08642578125,1100000,4753.08642578125
"13548",25,625,0,1,4,4,6,0,2,1,2,299.185070879924,0,299,48,120000,120000,120000,0,5,10,1,95,3,1,NA,NA,NA,NA,120000,583.333312988281
"13549",21,441,1,1,4,1,9,0,2,0,2,299.185070879924,0,299,42,840000,840000,840000,0,5,10,0,16,3,36,840000,4666.66650390625,NA,4666.66650390625,840000,4666.66650390625
"13550",56,3136,0,1,3,1,2,0,1,0,2,356.876523671986,1,357,48,1540411,1540411,1540411,0,3,10,0,97,1,60,1540411,7488.10888671875,NA,6319.4443359375,1540411,7488.10888671875
"13551",20,400,0,1,6,1,2,0,1,0,2,356.876523671986,1,357,48,1604877.66666667,1704877.66666667,1604877.66666667,0,7,10,0,3,3,3,1604877.625,7801.48828125,NA,6319.4443359375,1604877.625,7801.48828125
"13552",57,3249,1,1,1,4,0,0,2,1,2,229.64388575148,0,230,40,320000,320000,320000,0,1,10,1,54,1,240,NA,NA,NA,NA,320000,1866.66662597656
"13553",55,3025,0,1,5,1,11,1,1,0,2,246.221335524921,1,246,43,899453,899453,899453,0,6,10,0,98,1,9,899453,4880.7529296875,NA,4239.2978515625,899453,4880.7529296875
"13554",57,3249,1,1,5,1,11,1,1,0,2,246.221335524921,1,246,24,588211,1936211,588211,0,6,10,0,39,2,2,588211,5718.71826171875,NA,4861.111328125,588211,5718.71826171875
"13555",23,529,0,1,5,1,11,1,2,0,2,257.502093077608,0,258,30,6e+05,750000,6e+05,0,6,10,0,53,1,2,6e+05,4666.66650390625,NA,4666.66650390625,6e+05,4666.66650390625
"13556",28,784,0,1,5,4,11,1,2,1,2,371.261106181021,0,371,48,1600000,1600000,1600000,0,6,10,0,83,1,6,NA,NA,NA,NA,1600000,7777.77783203125
"13557",29,841,1,1,5,5,11,1,2,0,2,371.261106181021,0,371,54,0,8e+05,0,0,6,10,1,41,2,27,NA,NA,NA,NA,NA,NA
"13558",61,3721,0,1,4,4,6,0,2,1,2,235.292708536096,0,235,48,7e+05,7e+05,7e+05,0,5,10,1,45,1,480,NA,NA,NA,NA,7e+05,3402.77783203125
"13559",37,1369,0,1,5,4,11,1,2,1,2,235.292708536096,0,235,48,250000,250000,250000,0,6,10,1,45,3,180,NA,NA,NA,NA,250000,1215.27783203125
"13560",41,1681,0,1,6,1,5,0,1,0,3,251.870158309536,1,252,50,1725000,1725000,1725000,0,7,10,0,21,3,48,1725000,8050,NA,7000,1725000,8050
"13561",69,4761,0,1,3,4,5,0,2,1,3,251.870158309536,0,252,4,4e+05,4e+05,4e+05,0,4,10,1,84,5,120,NA,NA,NA,NA,4e+05,23333.333984375
"13562",66,4356,0,1,6,4,4,0,2,1,3,251.870158309536,0,252,54,1300000,2500000,1100000,2e+05,7,10,1,21,5,36,NA,NA,2e+05,NA,1100000,4583.33349609375
"13563",58,3364,0,1,6,5,3,0,1,0,2,235.292708536096,1,235,35,1e+06,1e+06,1e+06,0,7,10,1,98,1,9,NA,NA,NA,NA,1e+06,6666.66650390625
"13564",26,676,0,1,6,1,2,0,1,0,2,235.292708536096,1,235,48,984044.333333333,984044.333333333,984044.333333333,0,7,10,0,3,3,12,984044.3125,4783.548828125,NA,3888.88891601562,984044.3125,4783.548828125
"13565",52,2704,0,1,3,1,5,0,2,0,2,237.449671681848,0,237,40,5e+05,5e+05,3e+05,2e+05,4,10,1,84,1,8,5e+05,2430.5556640625,2e+05,1750,5e+05,2430.5556640625
"13566",63,3969,0,1,5,1,11,1,1,0,2,329.50514045118,1,330,60,16041666.6666667,19041666.6666667,16041666.6666667,0,6,10,0,21,1,60,16041667,62384.26171875,NA,58333.33203125,16041667,62384.26171875
"13567",38,1444,1,1,6,1,6,0,1,0,2,329.50514045118,1,330,48,8866666.66666667,8866666.66666667,8866666.66666667,0,7,10,0,12,2,60,8866667,43101.8515625,NA,38888.890625,8866667,43101.8515625
"13568",35,1225,0,1,6,1,7,0,1,0,2,252.747005557077,1,253,55,4500000,6500000,4500000,0,7,10,0,30,2,60,4500000,19090.908203125,NA,19090.908203125,4500000,19090.908203125
"13569",34,1156,1,1,6,2,7,0,1,0,2,252.747005557077,1,253,40,1e+07,1e+07,1e+07,0,7,10,0,12,1,34,1e+07,58333.33203125,NA,58333.33203125,1e+07,58333.33203125
"13570",38,1444,0,1,6,1,7,0,1,0,3,246.573466088783,1,247,40,3501000,3509333.33333333,3501000,0,7,10,0,11,1,60,3501000,20422.5,NA,18876.666015625,3501000,20422.5
"13571",24,576,0,1,6,4,2,0,2,1,3,246.573466088783,0,247,48,1e+06,1e+06,1e+06,0,7,10,1,13,2,24,NA,NA,NA,NA,1e+06,4861.111328125
"13572",66,4356,1,1,4,7,8,0,3,0,3,256.877416438355,1,257,40,NA,1870000,NA,0,5,10,1,21,1,18,NA,NA,NA,NA,NA,NA
"13573",37,1369,1,1,6,1,4,0,1,0,3,256.877416438355,1,257,16,4250000,4950000,4250000,0,7,10,0,13,3,9,4250000,61979.16796875,NA,58333.33203125,4250000,61979.16796875
"13574",35,1225,0,1,6,1,7,0,1,0,2,209.032497601776,1,209,35,5500000,5500000,1500000,4e+06,7,10,0,12,1,1,5500000,32905.984375,4e+06,10000,5500000,32905.984375
"13575",42,1764,0,1,6,4,7,0,1,1,2,209.032497601776,1,209,60,2700000,2700000,1500000,1200000,7,10,1,17,9,72,NA,NA,1200000,NA,1500000,4487.1796875
"13576",32,1024,0,1,6,1,5,0,1,0,2,209.032497601776,1,209,12,1088211,1088211,1088211,0,7,10,0,13,9,3,1088211,21159.658203125,NA,19444.4453125,1088211,21159.658203125
"13577",31,961,0,1,6,4,5,0,2,1,2,209.032497601776,0,209,25,2e+06,2e+06,2e+06,0,7,10,1,16,9,24,NA,NA,NA,NA,2e+06,18666.666015625
"13578",38,1444,0,1,6,1,12,0,1,0,2,209.032497601776,1,209,20,1688211,1688211,1688211,0,7,10,0,58,9,24,1688211,14068.4248046875,NA,18666.666015625,1688211,14068.4248046875
"13579",40,1600,1,1,3,3,5,0,1,0,2,311.12285809585,1,311,41,930711,1218711,930711,0,4,10,1,54,1,60,930711,5296.7294921875,NA,4268.29248046875,930711,5296.7294921875
"13580",44,1936,0,1,3,1,4,0,1,0,2,311.12285809585,1,311,40,962786.333333333,962786.333333333,962786.333333333,0,3,10,0,95,2,36,962786.3125,5616.25341796875,NA,4557.2451171875,962786.3125,5616.25341796875
"13581",56,3136,1,1,4,4,7,0,2,1,2,199.604549220841,0,200,60,5e+05,5e+05,5e+05,0,5,10,0,45,1,192,NA,NA,NA,NA,5e+05,1944.44445800781
"13582",30,900,0,1,6,2,5,0,1,0,2,199.604549220841,1,200,72,2123452.66666667,2203452.66666667,2123452.66666667,0,7,10,0,58,3,132,2066666.625,6697.53076171875,NA,5833.33349609375,2066666.625,6697.53076171875
"13583",38,1444,0,1,4,1,9,0,1,0,2,199.604549220841,1,200,48,1279877.66666667,1279877.66666667,1279877.66666667,0,5,10,0,91,3,108,1279877.625,6221.62744140625,NA,5347.22216796875,1279877.625,6221.62744140625
"13584",53,2809,0,1,5,4,11,1,2,1,3,232.737021196809,0,233,48,0,1350000,0,0,6,10,1,81,1,72,NA,NA,NA,NA,NA,NA
"13585",50,2500,1,1,6,4,9,0,2,1,3,232.737021196809,0,233,20,2e+06,2e+06,2e+06,0,7,10,1,79,2,480,NA,NA,NA,NA,2e+06,23333.333984375
"13586",39,1521,0,1,6,1,5,0,1,0,2,252.747005557077,1,253,50,2438333.33333333,2963333.33333333,2438333.33333333,0,7,10,0,13,1,124,2438333.25,11378.888671875,NA,10266.6669921875,2438333.25,11378.888671875
"13587",58,3364,0,1,5,1,11,1,1,0,2,274.079542851049,1,274,48,881953,881953,881953,0,6,10,0,45,1,5,881953,4287.271484375,NA,3797.7041015625,881953,4287.271484375
"13588",23,529,0,1,6,1,5,0,1,0,2,274.079542851049,1,274,48,954877.666666667,954877.666666667,954877.666666667,0,7,10,0,3,3,29,954877.6875,4641.7666015625,NA,3888.88891601562,954877.6875,4641.7666015625
"13589",35,1225,0,1,3,1,3,0,2,0,2,246.573466088783,0,247,60,850000,850000,850000,0,3,10,1,89,1,72,850000,3305.5556640625,NA,3305.5556640625,850000,3305.5556640625
"13590",39,1521,1,1,5,1,11,1,1,0,2,238.952997700595,1,239,48,963619.666666667,963619.666666667,963619.666666667,0,6,10,0,92,1,78,963619.6875,4684.26220703125,NA,3797.7041015625,963619.6875,4684.26220703125
"13591",40,1600,0,1,5,1,11,1,1,0,2,268.837631225195,1,269,48,0,974044,0,0,6,10,1,58,3,1,NA,NA,NA,NA,NA,NA
"13592",63,3969,1,1,3,4,2,0,2,1,2,268.837631225195,0,269,48,4e+05,4e+05,4e+05,0,3,10,1,55,1,192,NA,NA,NA,NA,4e+05,1944.44445800781
"13593",41,1681,1,1,3,1,5,0,1,0,2,268.837631225195,1,269,48,974711,974711,974711,0,4,10,0,55,5,5,974711,4738.1787109375,NA,3888.88891601562,974711,4738.1787109375
"13594",32,1024,1,1,6,2,2,0,1,0,2,243.665648185634,1,244,48,1838211,1838211,1838211,0,7,10,0,32,1,15,1838211,8935.748046875,NA,7291.66650390625,1838211,8935.748046875
"13595",65,4225,0,1,3,1,5,0,3,0,2,241.508685039882,1,242,60,1950000,3837492,1950000,0,4,10,0,58,1,252,1950000,7583.33349609375,NA,7000,1950000,7583.33349609375
"13596",58,3364,0,1,6,1,2,0,1,0,2,185.61137531869,1,186,48,7e+06,7e+06,7e+06,0,7,10,0,33,1,432,7e+06,34027.77734375,NA,29166.666015625,7e+06,34027.77734375
"13597",53,2809,1,1,6,1,5,0,1,0,2,185.61137531869,1,186,40,1041666.66666667,1041666.66666667,1041666.66666667,0,7,10,0,13,2,8,1041666.6875,6076.38916015625,NA,5833.33349609375,1041666.6875,6076.38916015625
"13598",21,441,0,1,5,1,11,1,1,0,2,289.448274249523,1,289,56,1350000,1350000,1350000,0,6,10,0,95,1,12,1350000,5625,NA,5000,1350000,5625
